False_Positive_Rate,True_Positive_Rate
0.022932386447699363,0.6232242124768376
0.022932386447699363,0.6244595429277332
0.023672140849238053,0.6244595429277332
0.023672140849238053,0.6256948733786288
0.024115993490161268,0.6256948733786288
0.024115993490161268,0.62816553428042
0.024263944370469005,0.62816553428042
0.024263944370469005,0.6300185299567634
0.02455984613108448,0.6300185299567634
0.02455984613108448,0.6306361951822113
0.024707797011392217,0.6306361951822113
0.024707797011392217,0.6331068560840025
0.025151649652315432,0.6331068560840025
0.025151649652315432,0.6361951822112415
0.025447551412930907,0.6361951822112415
0.025595502293238644,0.6368128474366893
0.025595502293238644,0.6386658431130328
0.02574345317354638,0.6386658431130328
0.02574345317354638,0.6399011735639284
0.02603935493416186,0.6399011735639284
0.02603935493416186,0.6448424953675108
0.026187305814469597,0.6448424953675108
0.026187305814469597,0.6460778258184064
0.02648320757508507,0.6460778258184064
0.02648320757508507,0.6473131562693021
0.027075011096316024,0.6473131562693021
0.027075011096316024,0.6479308214947499
0.02722296197662376,0.6479308214947499
0.02722296197662376,0.6491661519456454
0.0273709128569315,0.6491661519456454
0.0273709128569315,0.650401482396541
0.02796271637816245,0.650401482396541
0.02796271637816245,0.6516368128474367
0.028258618138777926,0.6516368128474367
0.028258618138777926,0.6534898085237801
0.028702470779701138,0.6534898085237801
0.028702470779701138,0.654107473749228
0.029146323420624353,0.654107473749228
0.029146323420624353,0.6559604694255713
0.02929427430093209,0.6559604694255713
0.02929427430093209,0.6578134651019147
0.029442225181239828,0.6578134651019147
0.029442225181239828,0.6584311303273626
0.030329930463086255,0.6584311303273626
0.030329930463086255,0.6590487955528104
0.03062583222370173,0.6590487955528104
0.03062583222370173,0.6596664607782582
0.03077378310400947,0.6596664607782582
0.03077378310400947,0.660284126003706
0.03151353750554816,0.660284126003706
0.03151353750554816,0.6609017912291538
0.0316614883858559,0.6609017912291538
0.0316614883858559,0.6615194564546016
0.031809439266163635,0.6615194564546016
0.031809439266163635,0.6627547869054973
0.03210534102677911,0.6627547869054973
0.03210534102677911,0.6639901173563928
0.03254919366770232,0.6639901173563928
0.03254919366770232,0.6646077825818406
0.032845095428317796,0.6646077825818406
0.032845095428317796,0.6652254478072884
0.03299304630862553,0.6652254478072884
0.03299304630862553,0.6658431130327362
0.03314099718893328,0.6658431130327362
0.03314099718893328,0.6664607782581841
0.033288948069241014,0.6664607782581841
0.033288948069241014,0.6683137739345275
0.03358484982985649,0.6683137739345275
0.03358484982985649,0.6689314391599753
0.033732800710164226,0.6689314391599753
0.033732800710164226,0.670166769610871
0.03417665335108744,0.670166769610871
0.03417665335108744,0.6707844348363187
0.034324604231395175,0.6707844348363187
0.034324604231395175,0.6714021000617665
0.03447255511170291,0.6714021000617665
0.03447255511170291,0.6720197652872143
0.03491640775262613,0.6720197652872143
0.03491640775262613,0.6738727609635577
0.035212309513241606,0.6738727609635577
0.035212309513241606,0.6775787523162446
0.03550821127385708,0.6775787523162446
0.03550821127385708,0.679431747992588
0.03565616215416482,0.679431747992588
0.03565616215416482,0.6806670784434836
0.035804113034472555,0.6806670784434836
0.035804113034472555,0.6812847436689314
0.03610001479508803,0.6812847436689314
0.03610001479508803,0.6825200741198271
0.03669181831631898,0.6825200741198271
0.03669181831631898,0.6837554045707227
0.03683976919662672,0.6837554045707227
0.03683976919662672,0.6843730697961705
0.0371356709572422,0.6843730697961705
0.0371356709572422,0.6868437306979617
0.037283621837549935,0.6868437306979617
0.037283621837549935,0.6880790611488573
0.03743157271785767,0.6880790611488573
0.03743157271785767,0.6886967263743051
0.037875425358780884,0.6886967263743051
0.03802337623908862,0.6893143915997529
0.03817132711939636,0.6893143915997529
0.03817132711939636,0.6905497220506486
0.03861517976031957,0.6905497220506486
0.03861517976031957,0.6911673872760964
0.038763130640627315,0.6911673872760964
0.038763130640627315,0.6930203829524397
0.039354934161858264,0.6930203829524397
0.039354934161858264,0.6973440395305744
0.039502885042166,0.6973440395305744
0.039502885042166,0.6979617047560223
0.03965083592247374,0.6979617047560223
0.03965083592247374,0.6991970352069179
0.03994673768308921,0.6991970352069179
0.03994673768308921,0.6998147004323657
0.04009468856339695,0.6998147004323657
0.04009468856339695,0.7010500308832612
0.04024263944370469,0.7010500308832612
0.04024263944370469,0.701667696108709
0.04098239384524338,0.701667696108709
0.04098239384524338,0.7029030265596047
0.04113034472555112,0.7029030265596047
0.04113034472555112,0.7035206917850525
0.04142624648616659,0.7035206917850525
0.04142624648616659,0.7047560222359481
0.04231395176801302,0.7047560222359481
0.04231395176801302,0.705373687461396
0.04246190264832076,0.705373687461396
0.04246190264832076,0.7059913526868438
0.0426098535286285,0.7059913526868438
0.0426098535286285,0.7072266831377394
0.042757804408936236,0.7072266831377394
0.042757804408936236,0.7084620135886349
0.04290575528924397,0.7084620135886349
0.04290575528924397,0.7096973440395306
0.04305370616955171,0.7096973440395306
0.04305370616955171,0.7109326744904262
0.04349755881047492,0.7109326744904262
0.04349755881047492,0.7121680049413218
0.04364550969078266,0.7121680049413218
0.04364550969078266,0.7127856701667696
0.043793460571090397,0.7127856701667696
0.043793460571090397,0.7134033353922175
0.043941411451398134,0.7134033353922175
0.043941411451398134,0.7158739962940086
0.04408936233170587,0.7158739962940086
0.04408936233170587,0.7164916615194564
0.04423731321201361,0.7164916615194564
0.04423731321201361,0.7189623224212477
0.04453321497262909,0.7189623224212477
0.04453321497262909,0.721432983323039
0.044829116733244564,0.721432983323039
0.044829116733244564,0.7220506485484868
